"course","CourseName","CourseCredits","CourseSubject","CourseCatalog","Description","Career"
"http://focu.io/data#course_SCEN_214","Drawing for Scenography","3.0","SCEN","214","Prerequisites:Enrolment in the Specialization in Scenography is required. If
prerequisites are not satisfied, permission of the Department is required.

Students study drawing and drafting techniques for the stage with
emphasis on observation and rendering. They examine specific
drawing methods to efficiently communicate design ideas. The focus is
on basic drawing and drafting techniques using traditional and modern
media.

Equivalent Courses : Students who have received credit for this topic
under a DFTT 298 or DFTT 211 number may not take this course for
credit.","UGRD"
"http://focu.io/data#course_GEOG_498","Advanced Topics in Geography","3.0","GEOG","498","Specific topics for this course, and relevant prerequisites, are stated in the Undergraduate Class Schedule and Geography Course Guide.","UGRD"
"http://focu.io/data#course_SOCI_284","Risk Society and Social Control","3.0","SOCI","284","This course introduces students to literature that discusses risk, surveillance, and social control. Emphasizing sociological and anthropological approaches, topics may include risk and surveillance in the contexts of local and global migrations, our changing climate, policing and national security, public health and medical care, work and leisure, consumption and addiction, urban spaces, and digital traces of our social relations and cultures. The course also prepares students interested in taking more advanced courses that deal with themes of risk, surveillance, fear, digital culture, consumption and addiction in everyday life.","UGRD"
"http://focu.io/data#course_MUSI_243","FUNCTIONAL VOCAL SKILLS","3.0","MUSI","243","Open to all students whose principal instrument is not voice. A workshop/laboratory that aims to develop and solidify fundamental and functional vocal skills.
Prerequisite: Enrolment in the Major or Minor in Music, or written permission of the Department.","UGRD"
"http://focu.io/data#course_COEN_498","TOPICS/COMPUTER ENGINEERING","3.0","COEN","498","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_ETEC_651","FUND/HUMAN PERFORM TECH","3.0","ETEC","651","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_CEWP_MOD7","COMPUTER ARCHITECTURE","35.0","CEWP","MOD7","NaN","CCCE"
"http://focu.io/data#course_ENGL_355","Joyce","3.0","ENGL","355","This course will examine Joyce's Ulysses in its formal, historical, and cultural contexts. Other writings of Joyce may receive some attention.





","UGRD"
"http://focu.io/data#course_SPAN_202","Introductory Spanish II","3.0","SPAN","202","The objective of this course is to complete the study of fundamental aspects of Spanish grammar.

NOTE: Students who have received credit for SPAN 200 may not take this course for credit.","UGRD"
"http://focu.io/data#course_ARTH_353","Technology and Contemporary Art","3.0","ARTH","353","A selective examination of the relationship between technology and contemporary art.





","UGRD"
"http://focu.io/data#course_THEO_653","TOPICS IN THEOLOGY II","3.0","THEO","653","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_BTM_380","Introduction to Business Application Development","3.0","BTM","380","This course introduces students to the fundamentals of developing computer applications. Students gain knowledge and learn techniques necessary for building business applications, based on the modern object-oriented develop-ment paradigm. Students learn the principles of object-oriented programming using a contemporary language and integrated development environment. Topics include control structures, objects, classes, inheritance, class hierarchies, and polymorphism. Using appropriate business examples, this course enables students to solve business problems using the fundamentals of object-oriented programming.
Prerequisite: COMM 226, 301.
NOTE: Students who have received credit for DESC 381 or 391 may not take this course for credit.



","UGRD"
"http://focu.io/data#course_JOUR_501","RESEARCH METHODS FOR JOURNALISM","3.0","JOUR","501","Please see Undergraduate Calendar.","GRAD"
"http://focu.io/data#course_SCUL_413","METAL CASTING: BRONZE AND ALUMINUM III","3.0","SCUL","413","Prerequisites: SCUL 312
Description: This advanced course is a continuation of SCUL 312. Students develop
their own independent project to be realized in bronze or aluminum.
All course content is considered through a decolonial lens.

NOTE: A course fee for materials is required","UGRD"
"http://focu.io/data#course_POLI_327","Comparative Democratization","3.0","POLI","327","This course discusses the nature of democracy and the challenges of democratization, drawing on experiences with democratization in Southern Europe, Latin America, Eastern Europe, and Africa. Students assess prospects for democratization and consider how other countries might encourage greater democracy in countries currently experiencing regime change.
Prerequisite: POLI 203 and 207; or permission of the Department.
NOTE: Students who have received credit for this topic under a POLI 398 number may not take this course for credit.



","UGRD"
"http://focu.io/data#course_COMP_108","Computer Science Industrial Experience Reflective Learning I","3.0","COMP","108","This course is a reflective learning module for students in their related field which is based on their academic requirements and their first industrial experience.
Prerequisite: Permission of the Faculty.




","UGRD"
"http://focu.io/data#course_ARTH_472","SPECIAL TOPICS IN ART HIST","3.0","ARTH","472","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_THEO_496","BIBLICAL GREEK II","3.0","THEO","496","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_GPTK_725","So You Want to be a TA? An Information Session","1.0","GPTK","725","For many of us, being a graduate student means being a TA (Teaching Assistant): an incredible opportunity to learn the job of teaching as well as supporting students in their learning. Sharing our knowledge of a subject can also help us deepen our understanding of a discipline and of the academic process.
In this info session, we will discuss what a TA is and what is required to become one. We will also explore some of the issues graduate students should consider before becoming a TA. Finally, we will investigate possible ways of applying to a TA-ship (there is no centralized process), what to talk about with faculty members and some tips to become a successful TA.

~~~

In this information session, we will:
1. Discuss the responsibilities, benefits and challenges of a TA
2. Explore some of the qualities of an effective TA and the issues graduate students should consider before becoming a TA.
3. Investigate possible ways of applying to a TA-ship (there is no centralized process), and identify steps to get there.

~~~

This workshop will be led by Benoît Eclache.

Benoît Eclache is completing a Master of Arts (MA) in Human Systems Intervention at Concordia University. He is a leadership coach, a facilitator, and a TA. He became a TA and a co-teacher as soon as he started his program and has enjoyed it ever since. He has worked with several teachers. He is passionate about helping individuals learn and work better and he likes when students tell him that he has been the best TA they have ever had. Benoît has a business administration degree from HEC Montréal.","PDEV"
